Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
835158,All Ages,Market Expansion,15 Days,Facebook,0.03,$500.00,6.5,New York,Spanish,1220,5134,1,Health,2022-10-19,Heal Hub
866148,Women 45-60,Brand Awareness,15 Days,Instagram,0.12,$500.00,1.94,Austin,Spanish,1220,5134,2,Home,2022-02-25,Decor Dreams
721165,Women 25-34,Increase Sales,15 Days,Pinterest,0.04,$500.00,0.5237294825533949,Los Angeles,English,716,3315,1,Health,2022-04-20,Well Wish
340416,Women 25-34,Market Expansion,15 Days,Pinterest,0.08,$500.00,0.9384231342680284,Miami,Spanish,717,3315,1,Home,2022-01-20,Living Luxe
174955,Men 18-24,Product Launch,15 Days,Facebook,0.02,$500.00,2.81,New York,French,1221,5136,7,Fashion,2022-01-30,Chic Couture
810054,Men 25-34,Increase Sales,15 Days,Pinterest,0.04,$500.00,0.5487540994672089,Las Vegas,English,717,3316,1,Food,2022-03-18,Palate Paradise
930292,Women 45-60,Market Expansion,15 Days,Twitter,0.12,$500.00,4.89,Miami,French,1221,5136,3,Food,2022-07-13,Nosh Nirvana
513457,Men 45-60,Market Expansion,15 Days,Pinterest,0.06,$500.00,0.1072483582020603,Los Angeles,Spanish,717,3316,1,Fashion,2022-02-14,Vogue Visions
355604,Women 35-44,Brand Awareness,15 Days,Pinterest,0.11,$500.00,0.552329044740611,Las Vegas,French,717,3316,1,Home,2022-04-23,Decor Dreams
382220,Men 18-24,Product Launch,15 Days,Instagram,0.01,$500.00,1.66,Austin,English,1221,5137,8,Home,2022-05-12,Cozy Corners
940830,Men 45-60,Product Launch,15 Days,Pinterest,0.04,$500.00,1.2583807362375083,Los Angeles,English,717,3317,1,Technology,2022-07-01,Silicon Saga
509158,Men 25-34,Market Expansion,15 Days,Twitter,0.15,$500.00,0.27,Austin,English,1222,5138,3,Home,2022-07-09,Space Spruce
414837,Women 35-44,Brand Awareness,15 Days,Instagram,0.04,$500.00,4.41,New York,Spanish,1222,5139,9,Health,2022-05-04,Balance Beam
353973,Women 18-24,Brand Awareness,15 Days,Instagram,0.03,$500.00,0.59,Las Vegas,Spanish,1222,5139,5,Fashion,2022-12-07,Silk & Style
160889,Women 35-44,Increase Sales,15 Days,Pinterest,0.1,$500.00,0.7328637810474126,Austin,Spanish,717,3317,1,Food,2022-07-31,Savor Street
980491,Men 25-34,Increase Sales,15 Days,Pinterest,0.06,$500.00,0.8025752138787519,Las Vegas,Spanish,717,3318,1,Fashion,2022-10-07,Vogue Visions
817201,Men 35-44,Product Launch,15 Days,Instagram,0.09,$500.00,3.05,Miami,English,1222,5140,10,Technology,2022-07-28,Pixel Pioneers
213094,Men 18-24,Increase Sales,15 Days,Instagram,0.02,$500.00,1.8,Austin,French,1222,5141,2,Technology,2022-11-18,Gadget Giants
339224,Women 45-60,Product Launch,15 Days,Instagram,0.1,$500.00,1.51,New York,French,1222,5141,9,Food,2022-01-18,Savor Street
820385,Women 35-44,Brand Awareness,15 Days,Instagram,0.03,$500.00,6.86,Los Angeles,French,1223,5141,5,Food,2022-04-29,Gastronomy Guild
262246,Men 18-24,Market Expansion,15 Days,Twitter,0.08,$500.00,4.1,Las Vegas,French,1223,5142,2,Food,2022-10-20,Gourmet Grove
585259,Women 35-44,Product Launch,15 Days,Facebook,0.11,$500.00,0.83,Miami,French,1223,5142,9,Health,2022-12-19,Fitness Front
820799,Women 18-24,Product Launch,15 Days,Twitter,0.07,$500.00,5.28,Miami,Spanish,1223,5143,1,Technology,2022-09-30,Code Crafters
463557,Men 35-44,Market Expansion,15 Days,Instagram,0.04,$500.00,5.78,New York,French,1223,5143,1,Food,2022-10-03,Culinary Quest
720630,Women 35-44,Brand Awareness,15 Days,Instagram,0.11,$500.00,4.74,New York,French,1223,5143,6,Home,2022-05-11,Cozy Corners
567328,Men 35-44,Brand Awareness,15 Days,Instagram,0.03,$500.00,3.61,Austin,English,1223,5144,2,Home,2022-09-13,Hearth Harmony
635153,Women 25-34,Market Expansion,15 Days,Facebook,0.03,$500.00,4.99,Austin,French,1224,5144,3,Home,2022-08-12,Decor Dreams
294115,Men 35-44,Product Launch,15 Days,Instagram,0.03,$500.00,1.98,Miami,Spanish,1224,5145,6,Technology,2022-02-15,NexGen Nerds
688393,Men 35-44,Market Expansion,15 Days,Twitter,0.14,$500.00,4.73,Austin,English,1224,5145,2,Technology,2022-06-28,Giga Geeks
767128,Men 35-44,Product Launch,15 Days,Twitter,0.14,$500.00,4.11,New York,French,1224,5145,2,Food,2022-04-03,Palate Paradise
531874,All Ages,Increase Sales,15 Days,Twitter,0.1,$500.00,1.96,Las Vegas,Spanish,1224,5146,1,Technology,2022-07-18,NexGen Nerds
352895,Women 35-44,Increase Sales,15 Days,Instagram,0.1,$500.00,3.52,Las Vegas,English,1224,5146,3,Food,2022-11-05,Gastronomy Guild
991832,Women 18-24,Product Launch,15 Days,Instagram,0.05,$500.00,4.79,Austin,Spanish,1224,5146,9,Fashion,2022-05-03,Silk & Style
151495,Men 35-44,Product Launch,15 Days,Twitter,0.08,$500.00,6.97,Miami,Spanish,1224,5147,10,Fashion,2022-11-13,Fiber Fashion
106219,Women 18-24,Product Launch,15 Days,Pinterest,0.11,$500.00,0.1340604477525754,Los Angeles,Spanish,719,3323,1,Fashion,2022-04-08,Attire Artistry
113169,All Ages,Brand Awareness,15 Days,Facebook,0.14,$500.00,4.69,Los Angeles,Spanish,1225,5148,5,Home,2022-10-29,Living Luxe
969732,Women 35-44,Increase Sales,15 Days,Twitter,0.04,$500.00,0.32,Austin,English,1225,5148,10,Home,2022-07-21,Dwell Delight
885666,Men 45-60,Increase Sales,15 Days,Facebook,0.06,$500.00,7.47,Los Angeles,English,1225,5148,4,Fashion,2022-11-15,Vogue Visions
174497,Women 18-24,Market Expansion,15 Days,Facebook,0.13,$500.00,5.31,Austin,Spanish,1225,5149,8,Health,2022-03-17,Aura Align
976905,All Ages,Brand Awareness,15 Days,Twitter,0.14,$500.00,0.8,Las Vegas,Spanish,1225,5149,10,Health,2022-03-08,Vigor Valley
880318,Men 18-24,Market Expansion,15 Days,Twitter,0.02,$500.00,6.61,Austin,Spanish,1225,5150,3,Home,2022-10-25,Homely Haven
798529,Women 45-60,Market Expansion,15 Days,Instagram,0.08,$500.00,2.75,Miami,Spanish,1226,5150,5,Health,2022-02-16,Heal Hub
123078,Men 45-60,Brand Awareness,15 Days,Facebook,0.06,$500.00,1.48,Miami,Spanish,1226,5150,8,Fashion,2022-12-22,Style Sphere
545862,Women 45-60,Product Launch,15 Days,Instagram,0.07,$500.00,5.2,New York,French,1226,5151,3,Health,2022-07-05,Heal Hub
180210,Men 25-34,Brand Awareness,15 Days,Facebook,0.06,$500.00,0.41,Austin,Spanish,1226,5151,7,Food,2022-05-29,Bistro Bliss
984172,Men 45-60,Market Expansion,15 Days,Twitter,0.13,$500.00,3.74,Miami,French,1226,5152,7,Health,2022-09-21,Vigor Valley
149813,Men 35-44,Brand Awareness,15 Days,Twitter,0.08,$500.00,0.75,New York,English,1226,5152,1,Technology,2022-07-17,Giga Geeks
643239,Women 25-34,Brand Awareness,15 Days,Facebook,0.07,$500.00,2.25,Miami,English,1226,5152,4,Health,2022-01-20,Fitness Front
283974,Men 45-60,Market Expansion,15 Days,Pinterest,0.05,$500.00,1.370991512349672,Miami,Spanish,720,3327,1,Food,2022-06-24,Gourmet Grove
434275,Men 35-44,Market Expansion,15 Days,Facebook,0.1,$500.00,6.07,Miami,Spanish,1227,5153,8,Fashion,2022-11-20,Attire Artistry
530143,Women 45-60,Brand Awareness,15 Days,Instagram,0.08,$500.00,5.53,Los Angeles,English,1227,5153,2,Technology,2022-09-01,Code Crafters
595436,Men 18-24,Increase Sales,15 Days,Instagram,0.08,$500.00,6.32,New York,Spanish,1227,5154,8,Food,2022-09-22,Culinary Quest
968226,Men 18-24,Brand Awareness,15 Days,Pinterest,0.12,$500.00,1.2851928257880236,Las Vegas,English,720,3327,1,Food,2022-08-17,Bistro Bliss
836347,Women 35-44,Brand Awareness,15 Days,Instagram,0.12,$500.00,6.77,Las Vegas,French,1227,5155,4,Fashion,2022-04-20,Vogue Visions
172168,Women 45-60,Increase Sales,15 Days,Instagram,0.02,$500.00,5.08,Los Angeles,Spanish,1227,5155,6,Fashion,2022-11-03,Glam Garments
912041,All Ages,Product Launch,15 Days,Twitter,0.05,$500.00,0.4,Los Angeles,Spanish,1227,5155,4,Food,2022-11-21,Gastronomy Guild
795250,Women 18-24,Increase Sales,15 Days,Twitter,0.08,$500.00,5.07,Miami,English,1227,5156,2,Home,2022-02-22,Dwell Delight
759807,Women 18-24,Increase Sales,15 Days,Instagram,0.1,$500.00,2.39,Miami,Spanish,1228,5156,8,Home,2022-08-08,Furnish Fine
701561,Women 18-24,Increase Sales,15 Days,Instagram,0.03,$500.00,5.91,Los Angeles,English,1228,5157,4,Technology,2022-11-08,Innovate Infinity
143424,Men 25-34,Increase Sales,15 Days,Instagram,0.12,$500.00,7.12,Miami,French,1228,5157,5,Fashion,2022-09-04,Style Sphere
603150,Men 18-24,Brand Awareness,15 Days,Pinterest,0.14,$500.00,1.3173673332486415,Miami,English,721,3329,1,Health,2022-02-19,Pulse Point
998728,Women 35-44,Product Launch,15 Days,Twitter,0.01,$500.00,2.64,Las Vegas,English,1228,5158,1,Fashion,2022-05-10,Vogue Visions
524140,Men 45-60,Product Launch,15 Days,Pinterest,0.05,$500.00,1.2691055720577145,Miami,French,721,3330,1,Technology,2022-03-05,Innovate Infinity
915381,Men 35-44,Product Launch,15 Days,Twitter,0.06,$500.00,2.57,Los Angeles,Spanish,1228,5159,3,Technology,2022-06-15,Silicon Saga
907963,All Ages,Increase Sales,15 Days,Instagram,0.12,$500.00,2.75,Los Angeles,English,1229,5159,2,Food,2022-08-21,Nosh Nirvana
200768,Men 35-44,Brand Awareness,15 Days,Facebook,0.11,$500.00,6.7,Miami,English,1229,5159,4,Home,2022-06-07,Domestic Dream
302989,Men 18-24,Market Expansion,15 Days,Instagram,0.04,$500.00,7.09,New York,Spanish,1229,5160,8,Technology,2022-05-02,Quantum Quirks
419296,Women 45-60,Increase Sales,15 Days,Pinterest,0.14,$500.00,0.557691462650714,New York,French,721,3331,1,Food,2022-05-22,Culinary Quest
328663,Men 25-34,Product Launch,15 Days,Pinterest,0.06,$500.00,0.289570567145563,Miami,Spanish,721,3331,1,Home,2022-08-07,Space Spruce
608851,Men 18-24,Market Expansion,15 Days,Facebook,0.13,$500.00,2.97,New York,French,1229,5161,8,Fashion,2022-07-25,Chic Couture
109183,Men 18-24,Product Launch,15 Days,Facebook,0.14,$500.00,6.23,Austin,Spanish,1229,5161,5,Technology,2022-02-13,Gadget Giants
128391,Men 18-24,Product Launch,15 Days,Pinterest,0.11,$500.00,0.4236310148981385,Los Angeles,French,721,3332,1,Food,2022-06-22,Feast Flavors
731186,Men 25-34,Product Launch,15 Days,Facebook,0.13,$500.00,6.63,Los Angeles,English,1230,5162,7,Technology,2022-06-02,Innovate Infinity
476304,Men 35-44,Market Expansion,15 Days,Facebook,0.14,$500.00,4.66,Las Vegas,French,1230,5162,4,Health,2022-06-20,Vigor Valley
127428,Men 45-60,Brand Awareness,15 Days,Pinterest,0.11,$500.00,0.3199576019694801,Las Vegas,English,722,3333,1,Fashion,2022-07-11,Style Sphere
780220,Women 45-60,Product Launch,15 Days,Twitter,0.04,$500.00,5.73,Miami,English,1230,5163,3,Fashion,2022-11-14,Runway Rebels
152133,Women 25-34,Product Launch,15 Days,Instagram,0.12,$500.00,6.6,Austin,Spanish,1230,5164,7,Health,2022-03-18,Fitness Front
440355,Women 35-44,Brand Awareness,15 Days,Twitter,0.1,$500.00,7.19,Miami,Spanish,1230,5164,10,Fashion,2022-12-19,Mode Maven
136122,All Ages,Product Launch,15 Days,Twitter,0.14,$500.00,7.15,New York,French,1230,5164,2,Home,2022-07-23,Homely Haven
253916,Men 25-34,Increase Sales,15 Days,Facebook,0.03,$500.00,0.7,Austin,English,1231,5165,5,Technology,2022-04-09,Giga Geeks
992666,Women 25-34,Market Expansion,15 Days,Twitter,0.11,$500.00,4.89,New York,English,1231,5165,3,Health,2022-09-28,Wellness Waves
467395,Women 35-44,Increase Sales,15 Days,Pinterest,0.14,$500.00,0.2502461691381408,Las Vegas,Spanish,723,3335,1,Fashion,2022-10-19,Fiber Fashion
980272,Men 35-44,Market Expansion,15 Days,Pinterest,0.15,$500.00,1.2673180994210134,Los Angeles,English,723,3335,1,Health,2022-12-23,Fitness Front
638615,Men 25-34,Brand Awareness,15 Days,Twitter,0.06,$500.00,1.29,Miami,Spanish,1231,5166,6,Food,2022-04-16,Palate Paradise
371186,Men 25-34,Market Expansion,15 Days,Facebook,0.07,$500.00,4.18,Los Angeles,Spanish,1231,5167,1,Fashion,2022-10-12,Mode Maven
302780,Men 45-60,Market Expansion,15 Days,Facebook,0.01,$500.00,1.09,Austin,English,1231,5167,3,Fashion,2022-04-02,Attire Artistry
529655,Men 45-60,Brand Awareness,15 Days,Twitter,0.06,$500.00,0.04,Las Vegas,French,1231,5168,4,Home,2022-12-03,Furnish Fine
249099,Men 45-60,Product Launch,15 Days,Facebook,0.09,$500.00,5.89,Los Angeles,English,1232,5168,8,Technology,2022-08-06,Code Crafters
157270,Women 25-34,Product Launch,15 Days,Twitter,0.04,$500.00,6.73,Las Vegas,English,1232,5168,7,Food,2022-04-04,Gourmet Grove
153742,Men 18-24,Brand Awareness,15 Days,Facebook,0.02,$500.00,0.54,Las Vegas,Spanish,1232,5169,5,Fashion,2022-08-09,Mode Maven
993461,All Ages,Brand Awareness,15 Days,Facebook,0.07,$500.00,7.67,Miami,English,1232,5169,5,Fashion,2022-08-07,Mode Maven
745566,Men 35-44,Product Launch,15 Days,Pinterest,0.02,$500.00,0.7811255422383397,Austin,English,723,3337,1,Home,2022-09-23,Nest Neat
924987,Men 45-60,Increase Sales,15 Days,Pinterest,0.01,$500.00,0.4146936517146334,New York,English,723,3337,1,Health,2022-02-28,Pulse Point
721205,Men 25-34,Brand Awareness,15 Days,Instagram,0.03,$500.00,6.02,Las Vegas,Spanish,1232,5170,2,Technology,2022-07-22,Gadget Giants
627956,Men 25-34,Product Launch,15 Days,Instagram,0.1,$500.00,7.49,Los Angeles,French,1232,5171,8,Fashion,2022-09-25,Attire Artistry
758776,Men 18-24,Brand Awareness,15 Days,Pinterest,0.04,$500.00,0.4879800298193747,Los Angeles,French,724,3338,1,Home,2022-09-10,Furnish Fine
592269,Men 35-44,Product Launch,15 Days,Instagram,0.06,$500.00,0.5,Los Angeles,French,1233,5171,4,Food,2022-04-27,Feast Flavors
270736,Women 35-44,Market Expansion,15 Days,Pinterest,0.11,$500.00,0.3968189253476234,Las Vegas,English,724,3339,1,Home,2022-12-04,Decor Dreams
982502,Men 35-44,Increase Sales,15 Days,Instagram,0.09,$500.00,3.62,New York,English,1233,5172,3,Technology,2022-08-31,Cyber Circuit
964378,Women 25-34,Brand Awareness,15 Days,Twitter,0.1,$500.00,3.0,Los Angeles,English,1233,5173,1,Home,2022-12-01,Furnish Fine
575848,Women 25-34,Market Expansion,15 Days,Pinterest,0.03,$500.00,1.0581838009269957,New York,English,724,3339,1,Home,2022-01-21,Hearth Harmony
214239,Men 25-34,Increase Sales,15 Days,Instagram,0.08,$500.00,7.32,Miami,Spanish,1233,5173,8,Health,2022-05-01,Well Wish
437137,Men 45-60,Brand Awareness,15 Days,Instagram,0.01,$500.00,3.73,Austin,French,1234,5174,2,Technology,2022-01-10,Code Crafters
364115,Women 25-34,Market Expansion,15 Days,Twitter,0.05,$500.00,2.65,New York,French,1234,5174,9,Home,2022-07-18,Living Luxe
631402,Women 18-24,Increase Sales,15 Days,Facebook,0.1,$500.00,6.5,Austin,English,1234,5175,4,Food,2022-07-25,Gastronomy Guild
505408,All Ages,Brand Awareness,15 Days,Facebook,0.04,$500.00,3.99,New York,English,1234,5175,6,Home,2022-08-29,Cozy Corners
976590,Men 25-34,Brand Awareness,15 Days,Pinterest,0.11,$500.00,1.0510339103801918,Miami,English,724,3341,1,Technology,2022-02-09,Cyber Circuit
967413,Men 45-60,Product Launch,15 Days,Instagram,0.03,$500.00,1.89,New York,Spanish,1234,5176,5,Technology,2022-07-28,Code Crafters
722162,Women 35-44,Product Launch,15 Days,Twitter,0.14,$500.00,0.14,Miami,English,1234,5176,5,Food,2022-08-23,Savor Street
413073,Men 25-34,Brand Awareness,15 Days,Pinterest,0.07,$500.00,0.6899644377665884,Austin,Spanish,724,3341,1,Health,2022-03-16,Well Wish
995379,Men 45-60,Product Launch,15 Days,Facebook,0.09,$500.00,6.5,New York,Spanish,1235,5177,4,Health,2022-03-27,Aura Align
319510,Men 45-60,Increase Sales,15 Days,Pinterest,0.13,$500.00,0.3932439800742214,New York,Spanish,725,3342,1,Food,2022-05-31,Savor Street
227098,Women 18-24,Brand Awareness,15 Days,Facebook,0.12,$500.00,1.84,Los Angeles,French,1235,5178,10,Health,2022-08-08,Aura Align
537771,Women 45-60,Market Expansion,15 Days,Pinterest,0.06,$500.00,1.0939332536610158,Miami,French,725,3343,1,Technology,2022-03-09,Silicon Saga
830382,Men 35-44,Product Launch,15 Days,Facebook,0.09,$500.00,6.29,New York,English,1235,5178,5,Technology,2022-12-02,Cyber Circuit
263250,Women 35-44,Market Expansion,15 Days,Instagram,0.11,$500.00,0.85,Miami,French,1235,5179,1,Food,2022-09-22,Dine Divine
914331,Women 35-44,Market Expansion,15 Days,Instagram,0.12,$500.00,0.24,New York,English,1235,5179,1,Home,2022-12-30,Hearth Harmony
123839,Women 25-34,Increase Sales,15 Days,Facebook,0.02,$500.00,0.41,New York,French,1236,5180,4,Food,2022-04-12,Gourmet Grove
934206,Women 18-24,Market Expansion,15 Days,Instagram,0.02,$500.00,0.18,Las Vegas,English,1236,5180,6,Fashion,2022-01-28,Silk & Style
218374,Men 25-34,Market Expansion,15 Days,Instagram,0.04,$500.00,7.02,Las Vegas,English,1236,5180,9,Technology,2022-07-26,Tech Titans
804530,Women 45-60,Market Expansion,15 Days,Pinterest,0.13,$500.00,0.7275013631373096,Las Vegas,French,725,3345,1,Food,2022-06-07,Gourmet Grove
453435,Men 35-44,Brand Awareness,15 Days,Pinterest,0.06,$500.00,1.36741656707627,New York,French,725,3345,1,Fashion,2022-04-29,Runway Rebels
712766,Men 18-24,Brand Awareness,15 Days,Pinterest,0.05,$500.00,1.0474589651067898,Miami,English,725,3345,1,Health,2022-01-22,Well Wish
623610,Women 45-60,Market Expansion,15 Days,Facebook,0.07,$500.00,6.85,Las Vegas,French,1236,5182,9,Food,2022-07-08,Culinary Quest
307416,Women 25-34,Product Launch,15 Days,Facebook,0.03,$500.00,2.95,Las Vegas,Spanish,1236,5182,2,Fashion,2022-12-17,Mode Maven
265754,Men 25-34,Brand Awareness,15 Days,Pinterest,0.03,$500.00,0.1841096815802036,Austin,French,726,3346,1,Home,2022-10-10,Decor Dreams
136108,Women 35-44,Market Expansion,15 Days,Twitter,0.03,$500.00,6.79,Austin,English,1237,5183,6,Health,2022-04-29,Wellness Waves
314038,Women 45-60,Brand Awareness,15 Days,Instagram,0.01,$500.00,1.08,New York,French,1237,5184,5,Health,2022-04-29,Well Wish
940449,Men 35-44,Market Expansion,15 Days,Pinterest,0.13,$500.00,0.0857986865616483,Miami,French,726,3347,1,Technology,2022-03-30,Quantum Quirks
270639,All Ages,Market Expansion,15 Days,Facebook,0.09,$500.00,1.44,Los Angeles,French,1237,5184,5,Home,2022-07-11,Dwell Delight
202765,Men 35-44,Product Launch,15 Days,Twitter,0.11,$500.00,3.58,New York,English,1237,5185,10,Fashion,2022-10-08,Silk & Style
261475,All Ages,Increase Sales,15 Days,Pinterest,0.05,$500.00,0.4093312338045304,Austin,English,726,3347,1,Food,2022-01-02,Gastronomy Guild
917864,Men 35-44,Brand Awareness,15 Days,Twitter,0.01,$500.00,2.33,Los Angeles,French,1237,5185,3,Home,2022-11-17,Cozy Corners
313362,Men 45-60,Market Expansion,15 Days,Pinterest,0.13,$500.00,0.7543134526878246,New York,French,727,3348,1,Home,2022-01-15,Cozy Corners
393700,Women 45-60,Increase Sales,15 Days,Twitter,0.05,$500.00,6.76,Austin,English,1238,5186,5,Fashion,2022-11-19,Style Sphere
165372,Women 45-60,Increase Sales,15 Days,Twitter,0.11,$500.00,6.17,Los Angeles,Spanish,1238,5187,4,Food,2022-04-28,Feast Flavors
463919,All Ages,Increase Sales,15 Days,Instagram,0.12,$500.00,0.3,Los Angeles,Spanish,1238,5187,6,Home,2022-06-04,Domestic Dream
452838,Men 35-44,Brand Awareness,15 Days,Instagram,0.05,$500.00,7.46,Austin,Spanish,1238,5187,7,Technology,2022-03-11,Gadget Giants
805419,Men 45-60,Brand Awareness,15 Days,Pinterest,0.15,$500.00,0.0965235223818543,Austin,Spanish,727,3349,1,Home,2022-12-12,Furnish Fine
991134,Men 35-44,Product Launch,15 Days,Twitter,0.06,$500.00,2.26,Miami,English,1238,5188,5,Health,2022-02-21,Vital Vigor
569356,Men 25-34,Market Expansion,15 Days,Pinterest,0.05,$500.00,0.8973112636239051,Miami,Spanish,727,3350,1,Home,2022-07-28,Cozy Corners
616242,Women 25-34,Product Launch,15 Days,Instagram,0.14,$500.00,7.81,Miami,Spanish,1239,5189,6,Technology,2022-03-29,Silicon Saga
256932,Women 45-60,Product Launch,15 Days,Pinterest,0.13,$500.00,0.9705976417286464,Las Vegas,French,727,3350,1,Technology,2022-08-04,Giga Geeks
128343,Women 45-60,Brand Awareness,15 Days,Pinterest,0.11,$500.00,0.3628569452503042,Austin,English,727,3350,1,Food,2022-11-05,Savor Street
351941,Women 45-60,Market Expansion,15 Days,Pinterest,0.13,$500.00,0.005362417910103,Austin,Spanish,727,3350,1,Fashion,2022-06-02,Fiber Fashion
312643,Men 25-34,Increase Sales,15 Days,Pinterest,0.11,$500.00,0.9562978606350384,Las Vegas,English,727,3351,1,Fashion,2022-07-31,Style Sphere
174712,Men 25-34,Brand Awareness,15 Days,Pinterest,0.1,$500.00,0.8079376317888548,Austin,English,727,3351,1,Home,2022-10-21,Living Luxe
238177,Men 45-60,Market Expansion,15 Days,Instagram,0.09,$500.00,6.57,Austin,English,1239,5191,3,Home,2022-04-19,Homely Haven
666031,Women 25-34,Product Launch,15 Days,Facebook,0.11,$500.00,7.59,Las Vegas,English,1240,5192,6,Fashion,2022-10-31,Chic Couture
133336,Women 25-34,Brand Awareness,15 Days,Pinterest,0.02,$500.00,0.7114141094070006,Miami,Spanish,728,3352,1,Health,2022-11-03,Vigor Valley
849656,Men 18-24,Product Launch,15 Days,Instagram,0.07,$500.00,5.85,Miami,English,1240,5192,9,Health,2022-12-21,Fitness Front
340516,Women 35-44,Brand Awareness,15 Days,Pinterest,0.05,$500.00,0.0768613233781432,Los Angeles,Spanish,728,3352,1,Fashion,2022-07-29,Style Sphere
299302,Women 35-44,Increase Sales,15 Days,Facebook,0.07,$500.00,2.28,Miami,Spanish,1240,5193,4,Technology,2022-08-07,Gadget Giants
729257,Women 25-34,Market Expansion,15 Days,Facebook,0.04,$500.00,3.0,Los Angeles,English,1240,5194,1,Technology,2022-06-29,Gadget Giants
401013,Women 35-44,Product Launch,15 Days,Pinterest,0.04,$500.00,0.55054157210391,Austin,French,728,3353,1,Home,2022-07-28,Furnish Fine
591465,Men 35-44,Increase Sales,15 Days,Facebook,0.11,$500.00,4.31,Austin,English,1241,5194,8,Fashion,2022-07-24,Fiber Fashion
640360,Women 18-24,Product Launch,15 Days,Instagram,0.06,$500.00,7.05,Los Angeles,French,1241,5195,8,Health,2022-10-19,Well Wish
